Type,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,,
2927.42,2270.64,2262.71,2231.43,2326.57,2358.29,1895.43,2188.64,2088.07,2159.43,1649.79,1580.93,2385.93,1363.14,1283.79,1295.36,1733,1824.79,1854.14,267.071,263.357,263.214,372.643,368.214,360.429,262,274.143,291.643,,
2928.73,2275.29,2258.93,2248.71,2328.93,2371.57,1893,2178.07,2091.43,2178.14,1665.43,1589.64,2380,1371.93,1289.64,1300.64,1750.43,1828.21,1868.36,268.571,259.786,264.929,381.929,366.357,366.786,262.429,273.286,289.643,,
2930.04,2279.43,2261.43,2258.5,2352.64,2359.57,1911.5,2167.64,2107.07,2172.14,1676.79,1596.43,2404.07,1369.43,1286.29,1317.57,1771.36,1835.43,1881.64,268.429,264.286,265.071,384.214,362.929,369.214,266.5,272.357,291.071,,
2931.35,2280.64,2268.14,2242.5,2335.86,2365.57,1893.14,2182.57,2093.79,2182.64,1682,1615.57,2388.93,1376.21,1293.43,1318.21,1766.29,1835.5,1884.21,267.571,257.571,266.714,385.714,368.429,361.357,262,276.929,290.357,,
2932.65,2281,2274.07,2253.93,2331.29,2371.86,1886.29,2185.21,2114.79,2171.86,1692.93,1618.14,2386.71,1377.64,1303.07,1322.07,1777.36,1857.07,1897.64,269.714,268.571,265.5,386.357,380.214,366.714,267.786,274.071,289,,
2933.96,2305.21,2291.86,2253.93,2338.36,2367.71,1912.36,2195.21,2100.36,2183.93,1697.5,1631.64,2388.79,1389.21,1322.5,1339.57,1798.5,1876.21,1898.07,267.786,266.429,267.143,387.5,372.786,368.5,267.143,274.786,288,,
2935.27,2290.43,2281.71,2256.64,2344.43,2385.07,1912.5,2202,2106.64,2181.5,1716,1620.57,2394.36,1384.07,1325.71,1336.57,1812.57,1874.79,1910.21,266.786,266.357,267.214,392.357,378,370.071,268.5,279.643,296.929,,
2936.58,2292.57,2285.14,2256.5,2358.93,2374.36,1920.79,2197.93,2110.14,2180.36,1707.36,1654.14,2384.14,1405.93,1328.36,1334.79,1801.43,1884.14,1913.43,276.643,269.643,268.143,391.714,372.571,374.214,268,277.786,299.5,,
2937.88,2305.5,2279.93,2260.21,2356.93,2381.36,1921.93,2200.86,2105.93,2178.86,1720.71,1636,2377.29,1396.64,1323.07,1345.57,1805.57,1886.36,1910.36,274.429,263.143,269.357,387.786,378,373,267.071,280.429,291.571,,
2939.19,2287.14,2287.64,2277.57,2345.93,2383.21,1919.5,2207.07,2092.71,2187.93,1712.79,1656.14,2382.36,1406.07,1316.21,1345.29,1815.14,1907.79,1925.29,277,267.5,269.643,385.714,379.857,373.643,271.786,282.929,292.571,,
2940.5,2305.14,2281.57,2279.36,2343,2393.57,1903.07,2188.29,2104.07,2186.71,1718.79,1638.86,2384.64,1407.79,1343.71,1360.14,1808.21,1898.07,1915.71,274.571,271.286,270.857,388,379.286,377.286,265.143,282,298.286,,
2941.8,2307.36,2296.29,2284.07,2365.5,2383.5,1907.21,2199.5,2110,2174.71,1704.14,1637.79,2378,1374.5,1323.36,1356.86,1813.57,1901.57,1916.64,267.714,270.5,266.5,392.429,377.214,375.857,265.429,284,294.857,,
2943.11,2312.29,2300.07,2265.07,2352.86,2375.07,1930.07,2207,2120.5,2194,1704.93,1633.07,2359.71,1389.07,1319.86,1342.43,1805.71,1888.5,1918.07,272.786,266,267.571,387.929,375.643,371.143,270.857,281.929,299.857,,
2944.41,2297.5,2292.5,2269,2358.14,2382.36,1915.93,2203.93,2102.21,2186.43,1690.5,1630.5,2359.5,1382.79,1323.71,1314.86,1785.14,1870,1901.79,270.5,261.857,271.357,385.786,375.286,369.143,270,283,295.429,,
2945.72,2307.79,2293.71,2268.07,2339.71,2386,1930.71,2191.14,2126.29,2177.21,1693.36,1612,2361.07,1376.71,1313.71,1334.5,1776.36,1853.71,1889.14,272.071,267.286,270.929,385.643,371.357,366.714,267.286,275.5,297.357,,
2947.02,2309.43,2286.79,2269.07,2365.79,2377.29,1914.14,2189.64,2098.14,2172,1679.5,1605.14,2343.71,1368.71,1297.71,1316.86,1768,1848.14,1882.64,271.714,264.429,274.286,393.5,375.214,370.357,266,284.357,292.786,,
2948.33,2288.86,2298.71,2257.86,2333.29,2383,1905.29,2192.21,2099.07,2168.14,1651.21,1606.57,2357.21,1359.14,1294.64,1294,1748.36,1830.21,1885.79,273.857,266.143,263.5,387.286,370.071,372.429,264.286,278.5,296.786,,
2949.64,2287.07,2279.64,2256.64,2343.5,2392.29,1903.14,2186.5,2096.79,2173.79,1659.29,1580,2337.36,1357.93,1287,1297.5,1753,1835.07,1860.5,273.929,264.786,263.643,391.143,376.929,380,266.571,274.5,285.786,,
2950.94,2287.57,2269,2238.71,2337.07,2357.57,1889.14,2190.64,2096.36,2178.64,1644.57,1581.36,2329,1335.86,1272.14,1295.14,1754.86,1828.43,1854.29,269.143,264.857,271.857,394.286,374.786,366,264.786,278.714,292.857,,
2952.24,2289.5,2276.93,2253.14,2338,2371.79,1895.5,2185.57,2096.79,2155.71,1645.14,1567.71,2318.93,1349.71,1267.21,1285.36,1743.64,1813.79,1866.36,267.857,263.429,268.786,380.5,374.429,368.643,267.214,277.714,291.571,,
2953.55,2294.43,2276,2240.36,2317.79,2355.57,1879.64,2169.86,2095.64,2159.57,1630.07,1557.57,2310.43,1321.21,1256.64,1273.5,1735.07,1804.57,1829.36,268.143,267.286,263.571,393.571,373.214,370.357,263.071,268.929,292.786,,
2954.85,2277.43,2275.43,2255.64,2314.07,2345.93,1883.43,2183.71,2101.64,2163.93,1622.64,1547.79,2323.86,1330.93,1260.93,1270,1734.64,1800.29,1836,272.929,259.714,266.857,382.429,373.214,362.214,261.786,276.571,296.5,,
2956.16,2276.5,2260.36,2243.64,2329,2365.64,1871.79,2170.93,2091.07,2153.86,1621.64,1548.07,2310.43,1315.21,1255.43,1267.86,1729.5,1802.5,1829.5,271.857,266.429,269.5,382.643,370,364.286,263.214,276.714,289.357,,
2957.46,2271.14,2237.14,2244.36,2312.14,2339.71,1877,2175.5,2091.79,2147.64,1617.43,1529.86,2314.21,1309.57,1249,1266.5,1731.43,1780.64,1830.71,267.929,266.929,268.929,379.643,372,369.714,265.357,278.429,292.143,,
2958.76,2257.5,2258.43,2235.36,2319.43,2348.64,1868.14,2160.43,2081.79,2145.86,1607.71,1541.29,2308.79,1324.71,1258.79,1269.57,1714.29,1801.57,1834.86,266.714,266.143,268.071,385.214,371.143,367.857,259.357,272,289.786,,
2960.07,2268.43,2265.64,2237,2311.79,2347,1859.57,2160.36,2072.36,2134.71,1599.5,1538.07,2304.57,1306.71,1251.29,1259.71,1706.21,1789,1815.64,269.214,261.714,264.5,377.071,367.857,367.571,262.857,269.857,290.857,,
2961.37,2270.79,2249.71,2238.71,2314.36,2332.5,1872.14,2170.43,2081.64,2158.14,1602.71,1538.43,2309.36,1319.5,1241.71,1261.86,1701.14,1785.29,1802.86,267.714,260.857,261.571,380.5,369.5,358.643,260.929,275.643,286.214,,
2962.67,2246.71,2254.64,2232.07,2312.57,2331.71,1866.71,2171.93,2085,2148.43,1609.36,1543.79,2314.93,1314.07,1254,1259.43,1712.21,1788.86,1816.86,274.429,265.714,263.643,385.286,367.071,362.429,262.857,274.643,290.071,,
2963.97,2268.71,2263,2236.93,2305.93,2348.57,1860.14,2174,2083.5,2150.57,1613.21,1545.29,2304.57,1309.43,1239.21,1260.21,1701.86,1780.71,1819.64,271.5,257.143,261.214,378.357,373.5,372.357,262.071,277.714,293.857,,
2965.28,2276.36,2263.36,2235.43,2316.14,2334.07,1869,2171.5,2073.43,2144.07,1602.64,1536.93,2299.21,1310.71,1246.14,1250.14,1715.86,1781.5,1801.79,269.5,260.5,258.429,385.214,371.786,362.429,263.143,272,291.643,,
2966.58,2284.71,2267.43,2238.5,2316.71,2328.57,1876.93,2174.71,2088.21,2171,1603.29,1539.36,2307.71,1315.93,1237.71,1266.79,1700.79,1783.07,1816.86,267.429,261.786,267.5,380.071,366.143,363,265.143,274,287.357,,
2967.88,2281.64,2261.29,2209.79,2327.57,2335.86,1877.43,2170.21,2094.5,2162.64,1609.14,1541.14,2304.64,1309.07,1244.36,1261,1706,1794.86,1808.93,269.214,265.786,263.071,377.786,367.857,371.071,258.571,276.857,289.429,,
2969.18,2262.07,2270,2241.14,2311.79,2336.14,1868.86,2184.36,2086.71,2159.29,1603.29,1542.36,2310.07,1312.07,1248.14,1253.86,1717.71,1768.5,1817.21,261.214,263.643,260.5,383,367.929,367,265.071,274.071,289.286,,
2970.48,2284.79,2267,2235.14,2318.79,2333.36,1883.64,2185.36,2080.79,2156.93,1603.36,1535.07,2305,1310.64,1243.64,1249.79,1710.36,1784.29,1816.71,264.929,258.571,260.643,385.071,366.857,370.214,260.571,275.643,289.357,,
2971.78,2271.43,2274.71,2255.43,2325.07,2334.57,1868.64,2173.79,2085.93,2151,1608.43,1536.71,2306.43,1304.43,1245.86,1261.57,1711.36,1776.21,1825.07,266.143,266.071,258.714,384.714,373,366.857,263.786,271.714,284.643,,
2973.09,2281.79,2253.14,2241.64,2321.07,2349.57,1875.29,2196.93,2081.43,2154.57,1598.57,1527.5,2289.36,1323.93,1249.93,1262.36,1704,1784.07,1834.86,265.714,265.429,264.214,389.929,377.571,366,267.929,279.643,295.714,,
2974.39,2272.36,2247.79,2246.29,2328.86,2341.93,1887.86,2168.93,2080.29,2154.29,1604.29,1542.86,2292.71,1323.79,1248,1255.64,1703.86,1788.07,1821.5,268.429,261.929,263.071,381.786,371.286,371.286,267.929,279.286,288.786,,
2975.69,2268.5,2261.57,2224.43,2319.5,2334.86,1863.29,2187.79,2076.86,2147.71,1594.93,1530.64,2313.36,1303.71,1252.14,1256.86,1713.71,1797.93,1815.21,273.357,267.357,265.929,389.857,371.5,361.643,269,274.643,294.5,,
2976.99,2264.5,2251.5,2252.5,2317.36,2352.36,1888.79,2180.86,2088.21,2162.07,1609.36,1546.71,2289.5,1308.21,1258.93,1258.71,1738.14,1783.07,1826.5,267.929,262.786,268.5,387.643,372.143,368.143,262.571,273.857,294.214,,
2978.29,2267.43,2278.07,2239.71,2326.07,2344.36,1876.93,2170.79,2071.64,2144.93,1599,1541.86,2305.71,1308.14,1243.21,1269.14,1716.86,1778.29,1829.36,268.143,262.5,268.643,388.857,373.429,372.286,266.571,276.357,290.929,,
2979.59,2290,2275.86,2236.86,2316.79,2351.71,1874.21,2170,2091.5,2164.71,1608.21,1535.29,2315.36,1321.36,1252.79,1262.29,1720.36,1777.5,1815.36,271.857,261.714,268.714,381.786,372.571,369.357,268.286,279.286,295.571,,
2980.89,2290.93,2262.43,2234.71,2322.93,2366.57,1861.57,2182,2091.86,2167.64,1611.64,1543.29,2292.93,1311.79,1249.5,1269.57,1728.57,1773.5,1821.36,262,266.286,269.643,389.429,369.643,372.857,264.786,279.286,290.5,,
2982.18,2285.57,2262.64,2239.71,2318.79,2354.86,1881.43,2189.71,2075.79,2164.43,1609.71,1542.07,2309.07,1321.57,1252.86,1271.79,1721.86,1791.57,1832.64,269.214,268.286,269.571,385.929,374.929,368.5,258.357,277.929,291.357,,
2983.48,2272.29,2272.5,2244.43,2315.36,2343.57,1879.14,2183.93,2095.64,2163.79,1614.07,1536.07,2308.93,1312.07,1258,1264.71,1726.14,1780.93,1813.07,272.429,264.786,266.143,387.071,370.357,369.929,264,278.357,290.786,,
2984.78,2280.93,2273.71,2240.79,2332.21,2360.57,1879.79,2189.36,2103.21,2162.14,1620.43,1550.36,2313.71,1326.14,1252.07,1265.5,1721.07,1797.64,1823.64,269.357,263.357,267.357,386,370.857,367.357,266.714,276.5,291.143,,
2986.08,2292.64,2264,2242.5,2344.14,2356.93,1889.29,2181.43,2099.5,2165.93,1619.93,1538.07,2306.29,1322.43,1260.86,1273.64,1736.07,1802.57,1815.43,269,261.286,266.071,391.357,371.357,369.643,269.5,282.357,295.786,,
2987.38,2277.71,2273.43,2240.93,2340.07,2351.57,1882.5,2198.71,2088.64,2160.5,1613.36,1552.29,2304,1318.79,1244.14,1274.36,1718.07,1795.5,1825.79,268,266.786,269.357,393.429,371.929,372.071,266.643,276.429,289.571,,
2988.68,2285.21,2280.21,2249.71,2347.64,2355.79,1882.79,2166.79,2104.43,2179,1617.43,1538,2317.71,1320.64,1252.43,1273.5,1711.36,1781.57,1825.93,270.643,263.786,265.929,387.571,375,371.571,265.071,280.714,294.571,,
2989.98,2287.21,2275.29,2240.07,2328.93,2361.43,1888.36,2187.71,2097.5,2158.14,1621.93,1546.79,2310.64,1323.29,1266,1268.21,1738.36,1792.29,1838.36,268.857,262.571,270,397.5,364.714,373.929,264,282.143,291.857,,
2991.27,2287.64,2268.57,2243.86,2328.36,2363.07,1879.57,2177.29,2101.93,2168.93,1610.5,1545.21,2315.07,1312.79,1253.5,1266.57,1720.5,1783,1842.43,267.857,260.5,270.857,385.714,370.143,371,261.786,284,290.786,,
2992.57,2279.71,2272.36,2249.86,2337.36,2370.79,1883.64,2161.21,2092.07,2152.07,1621.64,1544.21,2297.43,1324.07,1248.5,1275.5,1724.71,1772.86,1831.29,274.5,270.214,269.643,385.5,375.357,370.571,271.286,277.429,291,,
2993.87,2282.29,2271.07,2251.36,2313.64,2351.86,1874.29,2183.86,2098.5,2151.29,1614.57,1536.07,2302.21,1318.14,1258.07,1261.43,1730.86,1791.29,1829.93,266.929,267.929,267.071,386.429,375.214,368.5,269.214,280.643,293.071,,
2995.17,2284.79,2267.57,2244.86,2311.21,2347.36,1877.5,2181.43,2087.64,2170.64,1615.64,1547.57,2278.36,1322.29,1253.14,1275.93,1730.29,1787.43,1824.21,272.571,266.714,266.143,392.5,371.857,371.643,268.214,276.571,290.857,,
2996.46,2284.29,2258.5,2235.57,2311.29,2349.71,1889.29,2176.14,2109.64,2155.86,1612.5,1542.86,2288.71,1304.86,1252.36,1267.29,1712.71,1787,1815.14,267.714,262.357,270,391.286,377.429,368.857,267,278.071,296.857,,
2997.76,2289.14,2277.57,2234.5,2331.64,2339.29,1879.36,2183.14,2093.21,2168.07,1616.43,1543.36,2290.29,1317.93,1251.86,1259.93,1721.29,1789.64,1813,276.214,262.571,266.786,382.714,374.929,364.643,267.429,281.357,291.929,,
2999.06,2279.36,2272.07,2247,2329.29,2343.07,1878.79,2180.79,2106.64,2160.79,1620.43,1545.29,2297.57,1315.64,1250.14,1262.14,1722.14,1776.07,1826.64,269.643,267.5,265.571,385.5,375.286,368.714,266.429,277.786,294.214,,
3000.35,2277.93,2256.57,2253.14,2316.79,2348.29,1889.43,2182.21,2090.07,2156,1607.5,1540,2284.07,1310.43,1246.14,1268,1707.43,1788.36,1819.86,272,266.143,270.357,391,377.357,374.571,266.071,282.786,294.214,,
3001.65,2279.07,2256.86,2250.64,2332.5,2353.64,1874.71,2176.43,2083.07,2162.5,1606.64,1538.86,2304,1318.71,1242.86,1279.21,1718,1803.93,1836.43,271.786,263.5,268.857,387.357,370.5,373.857,269.643,283.429,296.857,,
3002.94,2283.93,2286.36,2257.07,2338.64,2354.71,1896.5,2186.14,2095,2174.93,1618.64,1533,2290.21,1315.71,1265.14,1270.57,1709.71,1775.43,1828.36,273.286,268.643,269.357,385.786,379.214,365.357,270.071,287.571,299.643,,
3004.24,2277.93,2268.79,2249.86,2335.57,2345.43,1884.14,2187.79,2091.86,2168.93,1623.21,1547.64,2291.5,1322.79,1263.07,1267.79,1731.5,1791.79,1823.71,273.286,266.286,264.571,391.786,379.643,367.143,262.714,283.143,292.214,,
3005.53,2296,2276.79,2257.57,2324.14,2347.64,1881.14,2183,2103.21,2169.79,1619.79,1548.86,2306.5,1316.57,1256.14,1272.14,1735.86,1779.64,1829.07,272,270.143,267.5,390.214,376.857,371.071,271.071,278.286,296.286,,
3006.83,2284.93,2276,2253,2339.07,2362.64,1897.14,2202.36,2113.14,2170.21,1619.71,1555.36,2318.21,1333.64,1260.71,1273.57,1736.29,1801.93,1822.64,271.5,266.857,269.929,394.143,375.214,376.5,271.5,280.857,298.429,,
3008.12,2275.71,2277.36,2250,2330.93,2353.07,1881.14,2189.21,2104.79,2180.64,1626.36,1548.57,2305.93,1336.5,1262.57,1280.86,1733.5,1803.21,1843.43,276.143,268.5,271.071,392.929,378.571,383.5,271.571,281.5,301.786,,
3009.42,2285,2276.36,2234.64,2325.07,2354,1892.86,2181,2101.29,2168.36,1621.57,1536.29,2300.71,1327.29,1277.14,1294.57,1735.5,1788.64,1838.79,270.143,265.857,273.714,395,382,374.071,269.857,283.571,293.857,,
3010.71,2296.43,2274,2246.43,2344.43,2342,1879.64,2175.79,2093.57,2174.29,1628.93,1551.14,2286.79,1324.79,1261.21,1276,1735.14,1800.36,1839.86,274,266.929,270.071,395.5,379.643,373.714,270.143,278.643,295.929,,
3012.01,2286.29,2269.64,2254.79,2330.29,2344.79,1886.43,2180.5,2085.5,2159.57,1626.71,1562.93,2310.07,1341,1277,1285.64,1728.43,1812.57,1845.79,276.214,269.357,273.143,393.429,374.643,378.143,269,286,305.643,,
3013.3,2300.57,2282,2249.79,2328.14,2353.21,1889.36,2187.07,2091.79,2173.36,1638.64,1561.64,2305.5,1346.71,1282.36,1296.71,1727.29,1825.64,1847.71,272.429,266.571,273.571,397.643,377.643,379.857,269.5,278.857,297.357,,
3014.59,2285.43,2279.57,2257.21,2336.36,2359.57,1880.43,2187.71,2089.64,2161.79,1641.5,1569.79,2294.36,1330.79,1270.21,1290.21,1739.07,1814.29,1861.86,273.429,267.643,265.714,397.5,383,380.429,269.143,287.857,302.357,,
3015.89,2291.29,2274.21,2247.79,2325.43,2361.29,1882.43,2183.43,2103.07,2161.29,1642.79,1551.14,2286,1321.07,1271.07,1299.86,1750.86,1811.57,1868.71,275.286,267.714,268.214,387.357,378.786,378.857,269.929,289.571,299.929,,
3017.18,2277.57,2279.64,2251.36,2318,2361.43,1908.14,2177.36,2102.57,2167,1645.07,1578.07,2296.64,1341.36,1281.07,1298.5,1750,1822.14,1852.86,281.643,273.143,271.5,395.929,374.429,377,275.071,288.286,296.857,,
3018.47,2298.36,2291.07,2236.93,2349.5,2377.57,1878.36,2171.57,2102.14,2161.5,1662.07,1582.64,2319.07,1334.86,1276.57,1310.57,1761.71,1835.07,1865.43,274.286,270.429,268.214,397.071,387.786,371.714,273.643,277.214,301.143,,
3019.77,2288,2285.21,2267.79,2350.29,2366.86,1892.36,2181,2120.93,2164.64,1656.79,1579.21,2296.43,1345.57,1290.86,1317.14,1761.21,1820.29,1866.29,272.929,270.714,276.214,394.429,377.857,381,273.857,285.429,303,,
3021.06,2307,2276.64,2255.79,2352.93,2363.71,1894,2178.14,2094.5,2163.71,1653.64,1586.71,2300.43,1348.43,1284.79,1307.93,1753.64,1835.64,1863.57,274.643,267.5,272.071,401.571,376.714,382.714,269.786,283.571,298.714,,
3022.35,2303.57,2281.86,2259.79,2347.29,2384.71,1901.86,2182.79,2119.07,2183.57,1661.5,1589.07,2313.71,1359.93,1303.93,1316.5,1759.71,1842.64,1865.86,276,271.214,274.571,388.214,384.643,380.214,271.571,284.786,300.286,,
3023.64,2308.93,2291.21,2263.36,2347.29,2365.21,1911.64,2196.79,2095,2182.57,1669.21,1588.86,2309.14,1355.79,1291.07,1314.71,1757.14,1834.14,1865.57,272.929,269.857,274.929,398.929,385.571,376.929,272,282.5,293.643,,
3024.94,2307.29,2283.64,2256.57,2352.5,2370.14,1884.71,2203.79,2112.93,2179.86,1664.07,1588.36,2314.86,1355.93,1305.57,1321.79,1775.57,1847.93,1875.29,270.786,271.071,272.5,395.714,380.786,377.643,275.643,281.5,300.5,,
3026.23,2297.71,2280,2260,2348.79,2370.21,1888.43,2206.21,2096.93,2158.79,1670.14,1587.64,2310.21,1370.57,1297.07,1322.64,1777,1851.64,1887.79,280.071,276.143,274.643,400.214,386.214,382.643,276,287.571,299.857,,
3027.52,2301.14,2287.07,2269.64,2342.21,2375.57,1898.86,2189.5,2102.07,2179.14,1672.36,1590.79,2305.79,1365.5,1301.64,1318.71,1765.71,1850.21,1882.14,282.214,269.714,272.643,398.5,378.357,381.857,276.929,288.786,299.429,,
3028.81,2293.5,2283.07,2266.93,2350.71,2363.07,1899.29,2188.64,2113.64,2172.57,1660.43,1603.36,2308.07,1371.07,1306.71,1324.5,1780.93,1849.21,1893.86,278,269.5,274.357,399.5,382.429,384.571,274.929,287,305.786,,
3030.1,2306.29,2287.21,2252.64,2342.86,2371,1902.71,2199.71,2116.43,2176.43,1679.29,1600.14,2303.36,1361.43,1318.5,1337.57,1790.86,1861.36,1896.57,280.214,270.071,278.929,403.5,387.214,382.357,271.286,288.786,301.929,,
3031.39,2304.43,2267.36,2261.14,2331.79,2367.5,1908.21,2202.79,2108.57,2173.29,1686.21,1600.07,2300.57,1373.71,1306.29,1329.79,1791.57,1854.57,1891.29,276.857,277.214,277.571,397.786,386.429,388.714,274.643,290.929,301.714,,
3032.68,2305.57,2304,2243.14,2346.07,2363.21,1914.43,2202.5,2110.79,2172.57,1682.21,1610.64,2307.57,1377.71,1314.21,1322.71,1790.79,1866.36,1900.93,279.857,277.357,281.714,398.143,386.214,386.143,277.5,292.5,304.857,,
3033.97,2292.57,2295.57,2255.43,2348.21,2362.57,1906.86,2195.79,2117,2179.64,1690,1601.14,2304.79,1390.5,1311.29,1340.21,1775.79,1864.14,1895.86,277.571,271.429,276.214,403.071,385.643,383.571,277.5,288.571,311.071,,
3035.26,2304.07,2289,2258.14,2357.86,2363.79,1905.36,2191.36,2101.5,2166.5,1683.64,1608.86,2317.57,1384.14,1315.64,1343.57,1791.43,1863,1912.14,275.643,275.5,275.429,401.429,386.286,383.143,277.571,286.429,311.143,,
3036.55,2289.14,2290.57,2248.86,2340.07,2376.86,1907.21,2205.86,2103.43,2176.36,1692.43,1618.5,2313.43,1384.14,1324.5,1337.21,1792,1859.43,1902.93,281.357,274.929,275.714,398.143,387.643,378.643,277.714,294.143,305.357,,
3037.84,2308.29,2281.21,2243.5,2346.36,2365.43,1911,2201.14,2116.21,2175.86,1686.57,1621.71,2305.86,1389.07,1329.14,1342.93,1802.86,1866.43,1905.36,281,272,274.357,397.857,385.429,381,277.357,289.143,305.357,,
3039.13,2304.14,2287.43,2263.36,2352.93,2382.79,1896.86,2199.43,2114.86,2179.5,1699.07,1628.64,2323.57,1380.79,1329.43,1355.07,1792.43,1873.86,1911.86,285.143,278.714,283.286,402,388.071,385.857,284.929,294,308.429,,
3040.42,2312.64,2282.43,2272.71,2357.5,2393.57,1915.07,2212.93,2125.5,2187.86,1711.14,1627.29,2320.64,1401.14,1329.36,1353.5,1798.36,1894.07,1914.07,281.786,274.714,277.214,400.786,389.5,382.429,275.857,297.929,308.714,,
3041.71,2303.93,2306.21,2270.43,2368.64,2383.36,1913.29,2207.36,2114.93,2186.07,1713.71,1643,2315.36,1387.14,1331.64,1349.14,1807.5,1888.86,1938.5,278,271.071,273.571,399.214,388,384.786,279.571,289.571,310.857,,
3043,2303.29,2287.36,2274.71,2355.64,2396.57,1920.57,2210.64,2128.07,2194.07,1722.5,1642.14,2333.36,1409.14,1348.14,1366.43,1815.21,1887.64,1935.14,281.929,273.643,279.571,404.929,394.214,388,281.429,292.857,305.714,,
3044.29,2327.93,2292.86,2258.29,2375.57,2367,1913.07,2211.21,2129,2179.43,1732.71,1639.79,2324.86,1416.57,1344.5,1378.14,1807.64,1900.21,1939.36,279.357,273.429,275.571,405.286,391.214,384.286,277.571,291.214,309.857,,
3045.57,2311.93,2276.29,2274.5,2367.43,2383.36,1912.79,2210.64,2114.43,2186.79,1742.07,1652.93,2319.14,1408.07,1364.93,1384.5,1814,1910.14,1940.21,287,279.214,278.5,404.929,392.643,392.429,282.286,297.5,306.929,,
3046.86,2321.79,2300,2286.64,2356.36,2386.79,1926.29,2197.29,2122.5,2193.29,1742.36,1656.43,2320.5,1417.14,1345.43,1377.14,1828.14,1917.43,1948.43,286.643,279.643,277.786,401.857,393.143,388.929,282.429,294,313.857,,
3048.15,2314.36,2286,2258.64,2346.07,2376.79,1925.86,2189.57,2120.57,2199.07,1738.86,1647.43,2342.43,1414.5,1357.07,1375.64,1831.21,1907.93,1943.79,282.571,281,282.857,409.214,395.929,392.571,286.5,292.929,310.143,,
3049.44,2323,2286.86,2268.5,2359.36,2369.64,1920.14,2197.57,2132.14,2205.79,1730.21,1662.07,2329.86,1425.36,1361.14,1383.43,1842.86,1932.71,1963.79,286,278.571,278.5,408.857,394,390.357,282.286,299.786,315.071,,
3050.73,2310.36,2301.5,2273.93,2370.79,2386.14,1922.57,2203.29,2119.5,2176.14,1745.79,1657.64,2361.29,1430.64,1360.79,1385.93,1846.5,1920.36,1958.93,287.643,278.786,276.5,410.571,398.786,389.286,284.143,298.786,309,,
3052.01,2306.07,2295.5,2272.36,2340.21,2380.07,1923.29,2198.21,2110.5,2191.36,1756.5,1680.43,2330.64,1429.86,1357.64,1396.21,1840.93,1933.43,1994.64,286.929,285.786,281.714,413.786,391.857,391.786,282.571,297.071,306.929,,
3053.3,2311.86,2294.86,2280.07,2358.29,2410.43,1924.21,2218.79,2126.07,2186.71,1760.93,1674.71,2349.07,1424.36,1373.29,1405.57,1851.93,1940.21,1972.14,287.429,283,284.071,416.429,400.786,390.571,286.286,298.857,315,,
3054.59,2324.14,2301.29,2273.43,2357.86,2392.93,1914.86,2197.93,2117.86,2183.29,1756.93,1687.36,2349.14,1435.43,1383,1409.43,1857.36,1934.86,1988.5,292.214,284.5,289.571,415.929,398.143,398.643,288.571,300.286,309.786,,
3055.87,2323.21,2286.29,2273.57,2363.29,2375.14,1925.43,2206.29,2125.79,2205.79,1771.93,1684.57,2347.86,1449.93,1367.14,1405.29,1870.86,1956.29,1977.29,287,281,286.643,412.071,403.929,396.5,282.286,300.429,313.643,,
3057.16,2328.43,2300.21,2266.71,2378.79,2394.29,1933.29,2218.71,2131.93,2191.86,1761.71,1699,2342.86,1454.5,1385.14,1417.14,1876.71,1955.5,1993.71,292.071,285.714,286.429,411.714,396.571,390.286,285.857,298.071,320.429,,
